id_transaccion,fecha,producto,categoria,cantidad,precio,total,segmento_cliente,estado
353,9/25/2025,SSD,Almacenamiento,3,306.7279602,920.18,Individual,Completada
354,3/13/2025,Tablet,Computo,2,450.5082361,901.02,Individual,Completada
355,2/8/2025,Monitor,Pantallas,2,363.6960443,727.39,Individual,Completada
356,9/11/2025,Teclado,Accesorios,1,593.9938894,593.99,Individual,Completada
357,1/21/2025,Laptop,Computo,1,930.2411847,930.24,Empresa,Completada
358,8/6/2025,Laptop,Computo,3,1057.505109,3172.52,Individual,Completada
359,11/29/2025,Dock USB,Accesorios,2,53.61783374,107.24,Empresa,Completada
360,8/21/2025,Webcam,Video,1,106.9278136,106.93,Individual,Completada
361,6/27/2025,Monitor,Pantallas,3,500.1342323,1500.4,Individual,Completada
362,9/4/2025,SSD,Almacenamiento,1,859.1098528,859.11,Individual,Completada
363,6/6/2025,Mouse,Accesorios,2,409.0747368,818.15,,Completada
364,7/11/2025,Laptop,Computo,3,1348.755739,4046.27,PYME,Completada
365,12/1/2025,Webcam,Video,2,428.0540846,856.11,Individual,Completada
366,6/25/2025,Monitor,Pantallas,1,1370.497746,1370.5,PYME,Completada
367,12/2/2025,Tablet,Computo,2,394.1914238,788.38,PYME,Completada
368,12/8/2025,Monitor,Pantallas,3,1424.150116,4272.45,Individual,Completada
369,3/25/2025,Teclado,Accesorios,1,884.4688011,884.47,PYME,Completada
370,2/1/2025,SSD,Almacenamiento,3,237.8313295,713.49,Individual,Completada
371,2/24/2025,SSD,Almacenamiento,1,371.9757156,371.98,Individual,Completada
372,1/23/2025,Teclado,Accesorios,2,210.4047369,420.81,Individual,Completada
373,2/24/2025,SSD,Almacenamiento,2,908.0439151,1816.09,Individual,Completada
374,9/8/2025,Mouse,Accesorios,3,1366.247721,4098.74,Individual,Completada
375,2/9/2025,Tablet,Computo,1,201.7453809,201.75,Individual,Completada
376,4/19/2025,Mouse,Accesorios,3,322.1409443,966.42,Individual,Completada
377,11/18/2025,Auriculares,Audio,1,1161.844969,1161.84,,Completada
378,1/27/2025,SSD,Almacenamiento,2,264.2808141,528.56,Individual,Completada
379,10/21/2025,Webcam,Video,1,478.2678534,478.27,Empresa,Completada
380,4/21/2025,Dock USB,Accesorios,3,840.6264507,2521.88,,Completada
381,1/31/2025,Teclado,Accesorios,3,1294.588621,3883.77,Empresa,Completada
382,9/1/2025,Dock USB,Accesorios,2,1093.461462,2186.92,,Completada
383,8/21/2025,Dock USB,Accesorios,3,313.0185936,939.06,Individual,Completada
384,10/31/2025,Tablet,Computo,1,1297.968772,1297.97,Individual,Completada
385,9/22/2025,Router,Red,2,940.04749,1880.09,Empresa,Completada
386,10/16/2025,Mouse,Accesorios,1,65.11962903,65.12,Individual,Completada
387,4/23/2025,Dock USB,Accesorios,3,862.701261,2588.1,Empresa,Completada
388,3/7/2025,Webcam,Video,2,1129.508733,2259.02,PYME,Completada
389,10/21/2025,Auriculares,Audio,1,213.1580432,213.16,PYME,Completada
390,10/10/2025,Webcam,Video,1,411.4064626,411.41,Empresa,Completada
391,12/23/2025,Auriculares,Audio,2,1409.251615,2818.5,PYME,Completada
392,6/20/2025,Monitor,Pantallas,3,727.4554267,2182.37,PYME,Completada
393,5/28/2025,Tablet,Computo,2,432.8677632,865.74,Empresa,Completada
394,10/13/2025,Dock USB,Accesorios,3,1324.094924,3972.28,PYME,Completada
395,5/19/2025,Laptop,Computo,2,1298.758835,2597.52,Empresa,Completada
396,12/14/2025,Monitor,Pantallas,1,832.0202876,832.02,Individual,Completada
397,10/28/2025,Dock USB,Accesorios,1,257.9790619,257.98,Empresa,Completada
398,6/3/2025,Monitor,Pantallas,3,1135.466044,3406.4,Individual,Cancelada
399,10/24/2025,Monitor,Pantallas,3,952.8865154,2858.66,Individual,Completada
400,10/24/2025,Teclado,Accesorios,3,1364.816061,4094.45,Individual,Completada
401,2/27/2025,Auriculares,Audio,2,855.7083422,1711.42,Individual,Completada
402,12/25/2025,Router,Red,1,330.0580988,330.06,Individual,Completada
403,7/19/2025,Router,Red,2,1423.757734,2847.52,PYME,Cancelada
404,11/19/2025,Teclado,Accesorios,1,959.9207515,959.92,Individual,Completada
405,5/10/2025,Mouse,Accesorios,2,1306.534029,2613.07,PYME,Completada
406,12/9/2025,Monitor,Pantallas,2,391.4037877,782.81,PYME,Completada
407,6/7/2025,Teclado,Accesorios,2,358.4942557,716.99,Individual,Completada
408,1/13/2025,Tablet,Computo,1,881.4407202,881.44,PYME,Completada
409,12/6/2025,Teclado,Accesorios,3,653.598456,1960.8,PYME,Completada
410,1/31/2025,Mouse,Accesorios,3,362.3363923,1087.01,,Completada
411,4/10/2025,Auriculares,Audio,1,271.2522418,271.25,Individual,Completada
412,12/8/2025,Auriculares,Audio,1,809.9657194,809.97,Individual,Completada
413,12/21/2025,Dock USB,Accesorios,2,492.6168889,985.23,Empresa,Completada
414,8/9/2025,Teclado,Accesorios,1,681.8560486,681.86,Empresa,Completada
415,9/16/2025,Tablet,Computo,1,1467.477139,1467.48,Individual,Completada
416,6/22/2025,Dock USB,Accesorios,2,837.301219,1674.6,Individual,Completada
417,4/23/2025,Laptop,Computo,1,114.618287,114.62,Empresa,Completada
418,5/26/2025,Dock USB,Accesorios,3,532.3810866,1597.14,PYME,Completada
419,8/30/2025,Teclado,Accesorios,2,320.5951142,641.19,Individual,Completada
420,10/9/2025,SSD,Almacenamiento,3,1359.363445,4078.09,Individual,Completada
421,10/13/2025,Router,Red,1,50.91087969,50.91,,Completada
422,10/18/2025,Teclado,Accesorios,1,335.6630657,335.66,Individual,Completada
423,2/16/2025,Mouse,Accesorios,3,1217.723075,3653.17,Individual,Completada
424,6/22/2025,Dock USB,Accesorios,1,889.8268738,889.83,Empresa,Completada
425,1/13/2025,Webcam,Video,3,852.3348332,2557,Individual,Completada
426,7/20/2025,Teclado,Accesorios,3,1318.576856,3955.73,Individual,Completada
427,6/13/2025,Mouse,Accesorios,2,1154.380244,2308.76,PYME,Completada
428,12/11/2025,Router,Red,3,1272.982222,3818.95,Individual,Completada
429,5/7/2025,SSD,Almacenamiento,3,141.7801935,425.34,Individual,Completada
430,2/8/2025,Router,Red,1,183.3464698,183.35,Individual,Completada
431,3/2/2025,Laptop,Computo,2,1318.58362,2637.17,PYME,Completada
432,10/1/2025,SSD,Almacenamiento,2,384.8956352,769.79,Empresa,Completada
433,8/4/2025,Auriculares,Audio,2,142.8045083,285.61,Empresa,Completada
434,2/20/2025,Dock USB,Accesorios,1,589.7967535,589.8,Individual,Cancelada
435,2/16/2025,Router,Red,3,1129.882082,3389.65,Empresa,Completada
436,8/30/2025,Auriculares,Audio,3,1434.996962,4304.99,PYME,Completada
437,2/4/2025,Tablet,Computo,2,439.2481159,878.5,,Completada
438,11/10/2025,Router,Red,1,268.1169893,268.12,Individual,Completada
439,9/10/2025,Router,Red,1,144.5583781,144.56,Empresa,Completada
440,2/14/2025,Monitor,Pantallas,1,602.391728,602.39,Individual,Completada
441,2/5/2025,Teclado,Accesorios,3,145.1483887,435.45,,Completada
442,12/21/2025,Auriculares,Audio,1,1044.767605,1044.77,Individual,Completada
443,5/26/2025,Laptop,Computo,1,153.3298482,153.33,PYME,Completada
444,5/20/2025,Auriculares,Audio,1,313.2495098,313.25,Empresa,Completada
445,10/20/2025,Webcam,Video,1,1272.160672,1272.16,PYME,Completada
446,12/13/2025,Webcam,Video,3,274.6441995,823.93,Individual,Completada
447,12/14/2025,Dock USB,Accesorios,1,50.58776503,50.59,Individual,Completada
448,10/26/2025,Monitor,Pantallas,3,1018.258317,3054.77,Individual,Completada
449,5/15/2025,Router,Red,2,716.4732767,1432.95,Individual,Completada
450,2/27/2025,Auriculares,Audio,3,734.7775815,2204.33,PYME,Completada
451,10/13/2025,Dock USB,Accesorios,2,304.0980284,608.2,Individual,Completada
452,7/25/2025,Router,Red,2,797.6436092,1595.29,Individual,Completada
453,6/1/2025,Auriculares,Audio,1,191.0976154,191.1,Individual,Completada
454,12/12/2025,Router,Red,2,1113.800261,2227.6,Individual,Completada
455,2/6/2025,Webcam,Video,1,463.3626184,463.36,,Completada
456,5/31/2025,Tablet,Computo,2,1193.60913,2387.22,Individual,Completada
457,1/18/2025,Mouse,Accesorios,2,930.2040019,1860.41,Individual,Completada
458,6/22/2025,Monitor,Pantallas,3,843.2263873,2529.68,Individual,Completada
459,1/2/2025,Tablet,Computo,1,69.93905959,69.94,Empresa,Completada
460,2/17/2025,Webcam,Video,3,1384.179409,4152.54,Individual,Completada
461,1/31/2025,Monitor,Pantallas,1,1246.682542,1246.68,Individual,Completada
462,9/4/2025,Webcam,Video,1,1311.345106,1311.35,Individual,Completada
463,9/6/2025,Dock USB,Accesorios,1,159.0019852,159,Individual,Completada
464,8/25/2025,Auriculares,Audio,3,1245.253213,3735.76,PYME,Completada
465,12/15/2025,Laptop,Computo,3,1233.06626,3699.2,Empresa,Completada
466,5/18/2025,Teclado,Accesorios,3,713.1518474,2139.46,Empresa,Completada
467,4/28/2025,Teclado,Accesorios,1,237.7667763,237.77,Individual,Completada
468,11/14/2025,Webcam,Video,2,754.5515927,1509.1,Individual,Completada
469,3/16/2025,Auriculares,Audio,2,394.1746041,788.35,Empresa,Completada
470,12/7/2025,SSD,Almacenamiento,1,1355.236146,1355.24,PYME,Completada
471,1/23/2025,SSD,Almacenamiento,2,234.1774634,468.35,PYME,Completada
472,11/29/2025,SSD,Almacenamiento,2,1246.253787,2492.51,Individual,Completada
473,1/15/2025,Monitor,Pantallas,3,1169.252982,3507.76,Individual,Completada
474,12/17/2025,Monitor,Pantallas,3,1442.181611,4326.54,Individual,Completada
475,7/17/2025,Webcam,Video,3,54.15334854,162.46,Empresa,Completada
476,12/14/2025,Dock USB,Accesorios,3,1059.530693,3178.59,Individual,Completada
477,2/2/2025,Auriculares,Audio,2,893.1895722,1786.38,Individual,Completada
478,7/24/2025,Webcam,Video,3,504.4301936,1513.29,Individual,Completada
479,12/12/2025,Dock USB,Accesorios,2,183.4296651,366.86,Individual,Completada
480,7/14/2025,SSD,Almacenamiento,2,756.2617301,1512.52,Individual,Completada
481,8/27/2025,Tablet,Computo,1,311.3794677,311.38,Individual,Completada
482,9/3/2025,Webcam,Video,3,93.97442748,281.92,Individual,Completada
483,6/17/2025,Teclado,Accesorios,1,632.313638,632.31,Empresa,Completada
484,7/30/2025,Laptop,Computo,1,1064.280083,1064.28,Individual,Completada
485,8/21/2025,SSD,Almacenamiento,3,365.8262246,1097.48,Empresa,Completada
486,12/7/2025,Monitor,Pantallas,3,796.917402,2390.75,Individual,Completada
487,1/1/2025,SSD,Almacenamiento,2,248.10575,496.21,PYME,Completada
488,4/4/2025,Laptop,Computo,1,386.3474118,386.35,Empresa,Completada
489,12/20/2025,Teclado,Accesorios,2,1156.180119,2312.36,Individual,Completada
490,11/27/2025,SSD,Almacenamiento,1,359.5975379,359.6,PYME,Completada
491,6/7/2025,Mouse,Accesorios,3,100.5278263,301.58,Individual,Completada
492,8/17/2025,Monitor,Pantallas,1,1329.536224,1329.54,Individual,Completada
493,4/28/2025,Tablet,Computo,3,1461.811909,4385.44,Individual,Completada
494,3/4/2025,Monitor,Pantallas,2,438.246265,876.49,Individual,Completada
495,6/7/2025,Mouse,Accesorios,1,1020.27513,1020.28,Empresa,Completada
496,5/15/2025,Dock USB,Accesorios,3,1138.17968,3414.54,PYME,Completada
497,8/25/2025,Laptop,Computo,1,1223.399777,1223.4,PYME,Cancelada
498,1/31/2025,Mouse,Accesorios,3,651.1839308,1953.55,Individual,Completada
499,12/3/2025,Monitor,Pantallas,1,1077.876929,1077.88,PYME,Completada
500,12/21/2025,Auriculares,Audio,1,1389.320604,1389.32,PYME,Completada
501,9/21/2025,Dock USB,Accesorios,1,913.2140451,913.21,PYME,Completada
502,7/6/2025,Laptop,Computo,3,1100.707921,3302.12,PYME,Cancelada
503,4/18/2025,Dock USB,Accesorios,2,1043.275306,2086.55,Individual,Completada
504,10/23/2025,Mouse,Accesorios,2,217.0627543,434.13,PYME,Completada
505,9/7/2025,Teclado,Accesorios,2,822.8437915,1645.69,PYME,Completada
506,3/25/2025,Monitor,Pantallas,3,709.8499753,2129.55,Empresa,Completada
507,12/21/2025,Laptop,Computo,1,284.0783351,284.08,Individual,Completada
508,11/24/2025,Laptop,Computo,2,430.0612101,860.12,Empresa,Completada
509,12/1/2025,Teclado,Accesorios,2,267.3837119,534.77,Empresa,Completada
510,9/5/2025,Webcam,Video,1,623.0836707,623.08,Empresa,Completada
511,8/9/2025,Auriculares,Audio,2,234.9235555,469.85,,Completada
512,6/23/2025,Teclado,Accesorios,2,617.9459717,1235.89,Individual,Completada
513,11/28/2025,SSD,Almacenamiento,1,1032.382203,1032.38,PYME,Completada
514,10/28/2025,SSD,Almacenamiento,3,606.5080817,1819.52,Individual,Completada
515,1/18/2025,Webcam,Video,3,1213.89268,3641.68,Individual,Completada
516,1/7/2025,Tablet,Computo,2,316.306364,632.61,Empresa,Completada
517,5/13/2025,Mouse,Accesorios,1,634.2421846,634.24,Individual,Completada
518,10/25/2025,Router,Red,1,239.0321691,239.03,Individual,Completada
519,12/14/2025,Laptop,Computo,2,181.2109496,362.42,Individual,Completada
520,3/18/2025,Mouse,Accesorios,2,1345.732884,2691.47,Individual,Completada
521,8/22/2025,Dock USB,Accesorios,2,1136.928529,2273.86,Empresa,Completada
522,6/26/2025,Laptop,Computo,1,722.6730698,722.67,Empresa,Completada
523,11/30/2025,Router,Red,3,1280.066424,3840.2,Individual,Completada
524,11/13/2025,Tablet,Computo,3,765.0738613,2295.22,Individual,Completada
525,11/21/2025,Mouse,Accesorios,1,669.1011775,669.1,Empresa,Completada
526,6/13/2025,Teclado,Accesorios,1,1454.027299,1454.03,PYME,Completada
527,6/7/2025,Tablet,Computo,2,1312.465715,2624.93,Individual,Completada
528,4/8/2025,Monitor,Pantallas,2,594.9863219,1189.97,Individual,Completada
529,1/11/2025,Router,Red,2,939.683147,1879.37,Empresa,Completada
530,11/1/2025,Webcam,Video,3,653.736366,1961.21,PYME,Completada
531,10/12/2025,SSD,Almacenamiento,1,841.4124096,841.41,Empresa,Completada
532,12/12/2025,Monitor,Pantallas,1,274.7841836,274.78,PYME,Completada
533,12/14/2025,Webcam,Video,1,555.108135,555.11,PYME,Completada
534,7/19/2025,Mouse,Accesorios,2,352.4110283,704.82,Individual,Completada
535,10/23/2025,Dock USB,Accesorios,3,534.6737261,1604.02,PYME,Completada
536,12/5/2025,Monitor,Pantallas,2,446.0857522,892.17,Individual,Completada
537,11/23/2025,Auriculares,Audio,1,189.3015894,189.3,Individual,Completada
538,3/18/2025,SSD,Almacenamiento,1,1267.433751,1267.43,Individual,Completada
539,6/8/2025,Mouse,Accesorios,1,670.3133711,670.31,Empresa,Completada
540,2/25/2025,Webcam,Video,1,1281.977277,1281.98,Empresa,Completada
541,12/25/2025,Laptop,Computo,1,476.7118171,476.71,,Completada
542,8/15/2025,Monitor,Pantallas,3,177.7692127,533.31,Empresa,Completada
543,3/26/2025,Mouse,Accesorios,1,411.9982748,412,Individual,Completada
544,9/20/2025,Teclado,Accesorios,1,1383.084863,1383.08,PYME,Completada
545,8/25/2025,Monitor,Pantallas,2,277.0483131,554.1,PYME,Completada
546,5/14/2025,SSD,Almacenamiento,2,1072.514631,2145.03,Empresa,Completada
547,2/3/2025,Teclado,Accesorios,3,58.28175211,174.85,Individual,Completada
548,8/30/2025,Dock USB,Accesorios,3,209.308909,627.93,Empresa,Completada
549,7/1/2025,Router,Red,3,1407.428348,4222.29,Empresa,Completada
550,10/15/2025,Tablet,Computo,2,424.910587,849.82,Empresa,Completada
551,7/4/2025,Mouse,Accesorios,3,357.7464045,1073.24,Individual,Completada
552,11/19/2025,Laptop,Computo,1,1111.863013,1111.86,Individual,Completada
553,7/18/2025,Dock USB,Accesorios,3,1113.417448,3340.25,,Completada
554,6/30/2025,Auriculares,Audio,1,996.583825,996.58,Empresa,Completada
555,11/21/2025,Laptop,Computo,3,394.3327168,1183,Individual,Completada
556,6/21/2025,Auriculares,Audio,3,1488.278429,4464.84,Individual,Completada
557,3/22/2025,Router,Red,2,1402.68672,2805.37,Individual,Completada
558,1/9/2025,Dock USB,Accesorios,2,784.8054667,1569.61,Empresa,Completada
559,10/14/2025,SSD,Almacenamiento,1,789.0677586,789.07,Empresa,Completada
560,8/11/2025,Dock USB,Accesorios,3,552.1131619,1656.34,Empresa,Completada
561,9/17/2025,Mouse,Accesorios,2,1254.716743,2509.43,PYME,Completada
562,3/26/2025,Mouse,Accesorios,3,1120.274013,3360.82,,Completada
563,3/7/2025,Webcam,Video,1,110.3535112,110.35,Individual,Completada
564,1/19/2025,Webcam,Video,3,1019.70882,3059.13,Individual,Completada
565,5/5/2025,Laptop,Computo,3,869.0973569,2607.29,PYME,Completada
566,8/26/2025,Webcam,Video,2,1024.621691,2049.24,Empresa,Completada
567,6/7/2025,Tablet,Computo,2,1091.474316,2182.95,Empresa,Completada
568,6/9/2025,Dock USB,Accesorios,3,1288.304304,3864.91,Empresa,Completada
569,12/10/2025,Dock USB,Accesorios,1,776.6700121,776.67,,Completada
570,5/15/2025,Dock USB,Accesorios,1,1166.97572,1166.98,PYME,Completada
571,7/15/2025,SSD,Almacenamiento,3,775.1311128,2325.39,PYME,Completada
572,10/23/2025,Webcam,Video,1,956.1709346,956.17,PYME,Completada
573,6/14/2025,Teclado,Accesorios,3,347.4792565,1042.44,Individual,Completada
574,8/12/2025,Router,Red,1,62.93027505,62.93,Individual,Completada
575,11/22/2025,Teclado,Accesorios,3,935.1223627,2805.37,Individual,Completada
576,12/23/2025,SSD,Almacenamiento,3,513.087924,1539.26,Individual,Completada
577,3/10/2025,Tablet,Computo,1,789.4805241,789.48,PYME,Completada
578,12/20/2025,Mouse,Accesorios,3,290.2220135,870.67,Individual,Cancelada
579,6/14/2025,Monitor,Pantallas,2,1080.710736,2161.42,,Completada
580,4/16/2025,Tablet,Computo,3,689.2463782,2067.74,Individual,Completada
581,6/18/2025,Laptop,Computo,1,800.2434879,800.24,PYME,Completada
582,12/15/2025,Tablet,Computo,1,203.2259715,203.23,Individual,Completada
583,6/24/2025,Webcam,Video,1,901.4216771,901.42,Individual,Completada
584,5/18/2025,Tablet,Computo,1,338.2985781,338.3,Individual,Completada
585,9/11/2025,Teclado,Accesorios,2,1317.792674,2635.59,Individual,Completada
586,3/9/2025,Auriculares,Audio,1,267.5578965,267.56,Individual,Completada
587,2/23/2025,Dock USB,Accesorios,2,308.0969642,616.19,Individual,Completada
588,2/14/2025,Laptop,Computo,2,788.6805896,1577.36,PYME,Completada
589,1/31/2025,Auriculares,Audio,2,1181.163437,2362.33,Individual,Completada
590,3/26/2025,Router,Red,3,282.7689742,848.31,Empresa,Completada
591,3/30/2025,Tablet,Computo,3,1274.07284,3822.22,PYME,Completada
592,9/23/2025,SSD,Almacenamiento,3,724.8019067,2174.41,Individual,Completada
593,3/13/2025,Mouse,Accesorios,2,306.3726994,612.75,Individual,Completada
594,5/22/2025,Laptop,Computo,1,1085.694102,1085.69,Empresa,Completada
595,12/15/2025,Monitor,Pantallas,2,573.5938141,1147.19,Individual,Completada
596,6/16/2025,Auriculares,Audio,1,909.1008224,909.1,Individual,Completada
597,9/11/2025,SSD,Almacenamiento,3,914.9783418,2744.94,,Completada
598,3/26/2025,Auriculares,Audio,1,1352.226481,1352.23,,Completada
599,3/18/2025,Router,Red,3,498.9513762,1496.85,Empresa,Completada
600,1/1/2025,Tablet,Computo,3,727.1007021,2181.3,Empresa,Completada
601,3/30/2025,Router,Red,1,1329.939635,1329.94,Individual,Completada
602,4/5/2025,Teclado,Accesorios,2,290.5572264,581.11,Individual,Completada
603,3/5/2025,Tablet,Computo,3,1000.684402,3002.05,Empresa,Completada
604,2/9/2025,Tablet,Computo,1,120.2734508,120.27,PYME,Completada
605,2/24/2025,Auriculares,Audio,1,670.6766464,670.68,Individual,Completada
606,6/8/2025,Webcam,Video,3,1014.472566,3043.42,Individual,Completada
607,3/16/2025,Monitor,Pantallas,2,120.3615836,240.72,PYME,Completada
608,5/25/2025,Monitor,Pantallas,2,1359.174663,2718.35,Individual,Completada
609,7/15/2025,Dock USB,Accesorios,3,449.901166,1349.7,PYME,Completada
610,9/19/2025,Mouse,Accesorios,3,785.7034166,2357.11,Individual,Completada
611,1/16/2025,SSD,Almacenamiento,1,1381.464963,1381.46,,Completada
612,10/22/2025,Mouse,Accesorios,3,842.255802,2526.77,Individual,Completada
613,8/6/2025,SSD,Almacenamiento,1,1378.290193,1378.29,Individual,Completada
614,2/8/2025,Router,Red,1,1034.029392,1034.03,Empresa,Completada
615,11/22/2025,Teclado,Accesorios,3,1343.110935,4029.33,Individual,Completada
616,12/4/2025,Teclado,Accesorios,3,1155.465257,3466.4,Empresa,Cancelada
617,2/7/2025,SSD,Almacenamiento,2,1208.860501,2417.72,,Completada
618,4/9/2025,Router,Red,2,1253.27627,2506.55,Empresa,Completada
619,10/24/2025,Dock USB,Accesorios,2,628.0192584,1256.04,PYME,Completada
620,8/30/2025,Auriculares,Audio,2,180.0503494,360.1,Empresa,Completada
621,3/29/2025,Teclado,Accesorios,2,950.0847754,1900.17,Individual,Completada
622,3/30/2025,Teclado,Accesorios,1,434.4153194,434.42,Individual,Completada
623,5/18/2025,SSD,Almacenamiento,1,199.7975711,199.8,PYME,Completada
624,6/5/2025,Auriculares,Audio,1,1264.270775,1264.27,Individual,Completada
625,8/25/2025,Router,Red,3,1144.625843,3433.88,PYME,Completada
626,5/24/2025,Teclado,Accesorios,3,1379.118462,4137.36,Empresa,Completada
627,6/20/2025,Laptop,Computo,1,298.9994142,299,Individual,Completada
628,9/13/2025,SSD,Almacenamiento,3,855.9024688,2567.71,Empresa,Completada
629,1/18/2025,Monitor,Pantallas,3,469.7366029,1409.21,Individual,Completada
630,4/4/2025,Teclado,Accesorios,1,416.2555422,416.26,Individual,Completada
631,9/13/2025,Tablet,Computo,1,1463.132376,1463.13,Individual,Completada
632,12/2/2025,Teclado,Accesorios,2,1461.684499,2923.37,Individual,Completada
